Unnamed: 0,tweet_id,text
738,1.23954E+18,".@MoHFW_INDIA:  4 new cases #COVID19 – 1 each from #Odisha, #Jammu&amp;Kashmir, #Ladakh and #Kerala have been confirmed since the last update. There are now a total of 114 confirmed cases in #India as of today, including 10 discharged, 3 cured and 2 reported deaths."
739,1.23954E+18,Current situation #โควิค19 #โควิท_19 #COVID19 https://t.co/vs9N82qbGD
740,1.23954E+18,Gonna tell him how I really feel #bored #coronavirus #COVID19
741,1.23954E+18,"We’re proud to support @Raya_CC as it transitions over 6,500 #CC agents in the #UAE, #Egypt and #Poland to remote working to ensure the safety of its workforce amid the #Covid19 pandemic. Find out more about our free remote agent offer here: https://t.co/rT2ExaabEA #AvayaCares https://t.co/HOBgHUGSXs"
742,1.23954E+18,"COVID-19: 25,504 crew and passengers waiting at Indian ports.
#COVID19india #covidー19uk #COVID19 #CaronavirusIndia 
https://t.co/LTU9BUn4wU https://t.co/gOaXSUDmOw"
743,1.23954E+18,"In Pics |  Pay attention to what #children see, hear or read about #coronavirus.

#Parenting #Covid19 
https://t.co/NkmgLVEGRu"
744,1.23954E+18,"#IndiaFightsCorona:  #Tirupur Exporters Association (#TEA) wrote to the FM seeking help to bail out the #textile units from the #financial crisis due to #COVID19. The price of the #dyes have gone up to 30% which is also impacting the #cost of production.
https://t.co/5OyNL5Pkfm"
745,1.23954E+18,⚠️ IMPORTANT ⚠️ #COVIDー19 #COVID19 #COVID19france #RESTEZCHEZVOUS #ResterChezVous https://t.co/j8RCBuVcSI
746,1.23954E+18,All these people stockpiling toilet paper: don't they know how the three seashells work? #TPShortage2020 #COVID19 #coronavirus
747,1.23954E+18,Looking for resources on how your #nonprofit should deal with #COVID19? Follow the hashtag #NPCOVID19 and watch this growing resource  https://t.co/3WqPjG3kwr
748,1.23954E+18,"@jerryagar1010
#Jobs are tasks for #wages, done for others. Markets register #GDP from transactions.

#Work is a vector: force over displacement. Unpaid #caregiver #volunteer #culture #learning efforts are invisible to #GDP, yet are the #social glue so jobs are possible.
#COVID19"
750,1.23954E+18,"Italy, France and Spain report more coronavirus deaths https://t.co/PNxiYdAgmm #coronavirus #COVID19 #COVIDー19 #SARSCoV2 #CoronaVirusUpdate"
751,1.23954E+18,Spotted #hamptoncourthalfmarathon One way of doing it! #covidー19uk #QuarantineLife #coronavirus #coronavirus #COVID19 #CoronavirusOutbreak #HighRiskCovid19 #CoronaVirusUpdates #SafetyFirst #RunningMan #running https://t.co/1H5CGx9TnE
752,1.23954E+18,This. #hawaii #pandemic #COVID19 https://t.co/Ev17BDbe2M
753,1.23954E+18,"THE IMPORTANCE OF SOCIAL DISTANCING 

#COVID19 #CoronavirusOutbreak #coronavirus #SocialDistancing 

@Neptanow @DavidBegnaud @emweeklyrpt @Cor3pr @KitMiyamoto @CFagan1987 @NBCNewYork  @ThePRMonitor @CAgovernor @BostonGlobe https://t.co/IxOKL8rijU"
754,1.23954E+18,"#bluejaysdailyquiz is almost upon us......

Hands on buzzers.....

💙⚾️🇨🇦 

#bluejays #missingbaseball #itwillkeepusgoing #COVID19"
755,1.23954E+18,"God bless the Philippines!

#Duterte 
#COVID19 
#COVID19PH"
756,1.23954E+18,https://t.co/vTVcvO5sEc ~ Italian Red Cross Launches Bitcoin Fundraiser ~ #bitcoin #cryptonews #COVID19 #CoronaVirus #switchbit
757,1.23954E+18,"Go hard or go home? #China, #Cambodia hold military drill despite pandemic #covid19 https://t.co/hpr1gSxExV"
758,1.23954E+18,Please review the government website for support on the Coronavirus outbreak #information #support #covid19 https://t.co/RqgJpkHZmM
759,1.23954E+18,"So #globalization does have a downside after all.

#CoronaVirus #COVID19 #Pandemic"
760,1.23954E+18,#COVID19 #WFHdarires #Day1 Work set up for the foreseeable future. Any guesses on how long until I relocate this whole operation to my couch? https://t.co/xKtP71pcAB
761,1.23954E+18,"#SFState / #SFSU scholars. What’s myth or fact regarding #COVID19? CNNs lead medical correspondent provides info in this 6-minute podcast. 

https://t.co/xxw6D23K2c"
762,1.23954E+18,How a Digital Factory can help in the Coronavirus crisis #DigitalFactory #Resilience #Covid19 #Coronavirus #BusinessAgility https://t.co/E1bBMoaiOu
763,1.23954E+18,"The Terminator knows what‘s important! 

#Homeoffice #COVID19 #StayAtHome #CoronaVirusDE https://t.co/wlP70HhfO5"
764,1.23954E+18,Speaking of happiness 😷 #COVID19 #CoronaVirus #MondayMotivaton
765,1.23954E+18,#StayKind! Now that's a message we can all use today #COVIDー19 or NO #COVID19. Thanks @lightful 💕 https://t.co/UPZQty7DrE
766,1.23954E+18,"Coronavirus: No 10 to start daily briefings via @BBCNews 
https://t.co/0iRYzb0dvc
#UK #Covid19 #coronavirus #virus #health #healthcare #medicine #science #research #travel #travellers #economy #politics #RegionalSecurity #WHO"
767,1.23954E+18,#Startup founders all over Europe are understandably questioning is it impossible to get #funding now in #covid19 environment as it is hard enough to raise money in a healthy economy.  https://t.co/skZSFwK4Rh
768,1.23954E+18,#QuarantineLife #CoronavirusOutbreak #COVID19 Take whatever advantages of the situation that you can. You have been given a reprieve from the rat race.
769,1.23954E+18,"Stay up to date on #coronavirus inside of #WestVirginia 

#wvpol #WVPrepBB #wvgirlsbb #WVBGalit
#wvprepbase #wvd #wvbtheaftermath
#WVU #WVa #WV #martinsburg #Hedgesville #55strong #berkeleysprings 
#COVID19

https://t.co/vA4q9UMRPd"
770,1.23954E+18,"Remember To:
Also Clean Your Money and Coins...
#trump #republican #instagramphoto
#politics #potus #democrat #maga
#usa #america #coronavírus #health
#covid19 #antitrump #cdc #virus 
#worldhealthorganization… https://t.co/AcJT1iTE3V"
771,1.23954E+18,"I just coughed, does that mean I need to self isolate? 🤷🏻‍♀️ 😂 #coronavirus #COVID19 #QuarantineLife #CoronavirusOutbreak #SelfIsolation"
772,1.23954E+18,#Startup founders all over Europe are understandably questioning is it impossible to get #funding now in #covid19 environment as it is hard enough to raise money in a healthy economy.  https://t.co/bwzCi7E02k
773,1.23954E+18,"#Ali Fedotowsky reveals she's been tested for #coronavirus 

https://t.co/0tC5N8WeBT 

#bigdata 
#healthCare
#healthtech 

#ACTRESS #HOLLYWOOD 

#Italy #USA #Denmark #china #SouthKorea #iran #UK 
#COViD19 #Linux #COViD19USA  #Covid19iNDiA #COViD19UK #CANADA #france #COViD19italy"
774,1.23954E+18,#StPatricksDay hopefully some #boffin will come up with a cure tomorrow for #COVID19 and cast it out of the world ...
775,1.23954E+18,#Tanzania: First case of #COVID19 is a Tanzanian citizen who passed through Rwanda Air: #coronavirus #pandemic #EastAfrica #Tanzania https://t.co/MD5qj11DKa
776,1.23954E+18,"DAY 2 during home quarantine. 🤩

cleanliness starts within ourself.🌹
#COVID19 #CoronaVirusSA #StayAtHome #CoronaOutbreak #coronavirus #riyadh #MiddleEast #ksa #SaudiArabia #arab https://t.co/EB57neVmiw"
777,1.23954E+18,"I’m sorry. I still don’t get it. 

#limitthemovement #covid19 #keepwalking"
778,1.23954E+18,"Call for Humanity, battle it out together #COVID19 #China #COVID2019 #Italia https://t.co/qcbf3xbUbe"
779,1.23954E+18,"Malichi Smith playing #Buckam #Caronavirus Song on South #Florida's WZPPradio96.1FM &amp; 92.7FM https://t.co/iGfoZi5v7O

Watch official (#Covid19) music video here https://t.co/1nCWrRI6V9"
780,1.23954E+18,Particularly apt https://t.co/GXFKejsMP9  #isolation #mightyboosh #covid19
781,1.23954E+18,#Startup founders all over Europe are understandably questioning is it impossible to get #funding now in #covid19 environment as it is hard enough to raise money in a healthy economy.  https://t.co/eKhFG7Fwjj
782,1.23954E+18,What is the &amp;quot;TP Scare of 2020&amp;quot;​ really asking of us? https://t.co/7HUyVwF2WW #toiletpaper #covid19 #4thturning
783,1.23954E+18,"#HinaKhan's Short Film, SmartPhone's Trailer Launch CANCELLED https://t.co/pgo7EZ9hmo

#Ullu #UlluApp #VibhuAgarwal #SmartPhone #Coronavirus #CoronaOutbreak #COVID19 @eyehinakhan  @Akshay0beroi @ULLUapp @khimaanshu"
784,1.23954E+18,"Phuket tourism heavyweights slam government handling of COVID-19, call for overhaul #thailand #coronavirus #covid19: https://t.co/vY4o8Zp2Sl https://t.co/lN8B60jNxM"
785,1.23954E+18,This is amazing! #technology #Science #italystaystrong #COVID19 https://t.co/G4Ou3SXlRI
786,1.23954E+18,"God will take care of us.
The Rosary is our best weapon.
#coronavirus #COVID19 #God #rosary"
787,1.23954E+18,"I would feel safe if we have enough ICU beds for everyone who needs one. What about you? 

#Coronavirus #COVID19 #fostercare"
788,1.23954E+18,"Say no to #COVID19 #coronavirus and say YES to photos of dogs! 🙌🏻 
#SausageChicago 
#dogsoftwitter #sausagearmy #k9sgoviral https://t.co/Ma6sjxKMCX"
789,1.23954E+18,TSA started allowing up to 12oz of hand sanitizer #travel #Covid19 #tw
790,1.23954E+18,City declares state of local emergency due to COVID-19 spread https://t.co/v3uqxxh48u #yyc #yyccc #COVID19 #COVIDyyc
791,1.23954E+18,"Better question - do we hit the 13% breaker today?

#StockMarket #coronavirus #COVID19"
792,1.23954E+18,"Yep, and don’t forget the toilet roll! #BeKind #COVID19 #coronavirus https://t.co/2tfpmoN8uC"
793,1.23954E+18,"Right now there's really no place like home, so stay the fuck home. #COVID19 #COVID19norway #StayTheFHome"
794,1.23954E+18,"Indeed, solid #covid19 advice! 
#κορονοιος #ΜΕΝΟΥΜΕΣΠΙΤΙ @YpYgGR @eody_gr @Vkikilias @STsiodras @kmitsotakis #TESTVIRUSNOW https://t.co/bmgVjpebot"
795,1.23954E+18,"Section 144 imposed in Pune ..??  
#coronavirusindia #IndiaFightsCorona 
#Pune 
#COVID19"
796,1.23954E+18,"The British Government right now

#coronavirus #COVID19 #England https://t.co/Id9nrJRGq5"
797,1.23954E+18,"Suggestions to help your local small businesses during #COVID19. Cc @DowntownStJohns #shoplocal #buylocal #SmallBusiness 

Also be smart, be safe. #SocialDistancing https://t.co/4FI6rDfuqw"
798,1.23954E+18,"Visual of effect of strict measures
#abhealth #ableg #yeg #yyc #covid19 #hcsmca #hcsm https://t.co/4ouhptjzJ0"
799,1.23954E+18,"#Periscope to #SDNY #Coronavirus Qs: Nejad continue? Mag court, BoP lockdown, @AntonioGuterres hid #Covid19 corrupt #Cmr https://t.co/rvJ3yVT1Q9"
800,1.23954E+18,We should take this time to self reflect and how to be better once this is all done. We need to be better #mondaythoughts #COVID19 #Humanity
801,1.23954E+18,Panic mode activated. Panic buy on steroids. #Makro #CoronaVirusSA #COVID19
802,1.23954E+18,and that's the bottom line! #QuarantineLife #coronavirus #COVID19 https://t.co/q3J30MosYB
803,1.23954E+18,"Essential reading.

#covid19 #covidontario #sdh

https://t.co/wYgdscXIhN"
804,1.23954E+18,"Must-See @asmp Webinar for #professionalphotographers 
https://t.co/4wddd25Dnx #covid19 #coronavirus https://t.co/ldtFScPVhX"
805,1.23954E+18,"Egal, wo ich hinschaue... |
.
No matter where I look at...
.
#covid_19 #COVID #covıd19 #Corona https://t.co/cq8V1Pbklt"
806,1.23954E+18,"#Shanghai’s #Yangshan Deep-Water Port has resumed operations amid signs of #COVID19 receding in the city, with at least 22 daily international arrivals and departures of ships in the past two weeks, reaching 90% transportation flow as the same period last year. https://t.co/EKTwDFU7YS"
807,1.23954E+18,"How China is containing the spread of the coronavirus

https://t.co/zxiv4VEIIx

#Bhilai #Chattisgarh #छत्तीसगढ़ #भिलाई #Coronaindia #COVID19india #coronavirusindia #CoronaVirusUpdates #coronavirus #covidー19uk #Coronavirussouthafrica  #CoronaVirusSA #COVID19"
808,1.23954E+18,You can be trendy also with some fashionable masks 😷 against #coronavirus #COVID19 #IStayAtHome #YoMeQuedoEnCasa #iorestoacasa #eustauacasa https://t.co/bYEeCG4wYi
809,1.23954E+18,"Coronavirus: GPs prepare for NHS's 'biggest crisis' via @BBCNews https://t.co/VkBgfcVC2w
#UK #Covid19 #coronavirus #virus #health #healthcare #medicine #science #research #travel #travellers #economy #politics #RegionalSecurity #WHO"
810,1.23954E+18,Something isn't adding up here... #COVID19 #coronavirus #VirginAtlantic https://t.co/bWsBnJKo6Z
811,1.23954E+18,"Mute #crypto post till 26th due #covid19 #pandemic.. Be strong guys, family 1st and keep healthy.."
812,1.23954E+18,The best thing everyday Americans can do to fight coronavirus? STAY HOME.  #flattenthecurve #coronavirus #covid19
813,1.23954E+18,#BoycottVirginAtlantic #BoycottWholeFoods #BoycottAmazon #BoycottTimHortons and boycott every damn company that won't give employees paid sick leave. #COVID19 https://t.co/jMnHb4S5rK
814,1.23954E+18,Using this time of self quarantine to learn tik tok dances. I’m very happy with my life choices. #QuarantineLife #COVID19 #coronavirus
815,1.23954E+18,"In that case given the current #chaos  it looks like a long wait, what now? #coronavirus #COVID19"
816,1.23954E+18,"Be like John B's - just ""hoor it out"".
 
#COVID19 #coronavirus #CoronaIreland #StaySafe https://t.co/LVmsYh4OOV"
817,1.23954E+18,"#COVID19: What Medical Inquiries Can Employers Make?

Read Article: https://t.co/hYq0fs0QxF #FMGLaw #Coronavirus #CoronavirusOutbreak #CoronavirusUpdates #CoronavirusUSA #MondayMorning https://t.co/NwMN9hbY8Y"
818,1.23954E+18,"@calgarylibrary is closed due to #COVID19 but don't worry, there's #digitallibrary resources: #ebooks #eAudiobooks  streaming movies and music, #eMagazines &amp; #onlinelearning Whilst at home, don't live in #fear but #stayeducated and #feedyourmind with knowledge. #ThisTooShallPass"
819,1.23954E+18,"#SPT cutter for drilling works. #spilttube
Fight with #COVID19 #DCDMA #rockcoring
#JINSHI #jinshidrilltech #jsdrilltech #diamonddrilling  #hardrockcoring #JS #hardformation #surfacedrilling #rotatedrilling #drillingconsumables #geotechnical #environmentaldrilling #UAE #RIG #HWL https://t.co/TofwrcWQgR"
820,1.23954E+18,"Gov of #Michigan signs order enhancing price gouging restrictions amid #coronavirus state of emergency
#COVID19
https://t.co/LizBO9MAKQ"
821,1.23954E+18,"In 1 min #Periscope into #SDNY #Coronavirus Qs: Nejad continue? Magiatrates court amid BoP lockdown, trials off to April 27, after #OneCoin launderer Mark Scott detained; @AntonioGuterres hid #Covid19 corrupt #Cameroon, song https://t.co/1bHdHMWECC"
822,1.23954E+18,"In these uncertain times we need to be like the Marigold.
Strong, resilient &amp; adaptable.
#flowers #COVID19 #StaySafe https://t.co/C2F34ejIWY"
823,1.23954E+18,"#COVID19 #Travel #Holidays #Summer2020 #TravelAgents *My latest Podfilm talks about #Media #TravelAdvices, forthcoming #Consumer holidays and, controversially, the steps needed to be taken to support ALL in the #TravelIndustry at this time* https://t.co/LFUBN0Jh5i via @YouTube"
824,1.23954E+18,"Tips for #QuarantineAndChill:
#QuarantineLife #Quarantine #CoronaVirusOutbreak #coronapocolypse #CoronaVirus #CoronaVirusPandemic #COVID19 #COVID2019 #LALockdown https://t.co/mX7Een9OhP"
825,1.23954E+18,"#covid19: Sanders offers healthcare, Biden offers the army #uspoli #USPolitics    https://t.co/UEa3NXl3Gp"
826,1.23954E+18,"Izvestia: #ChineseEnvoy Praises Russia’s Timely Aid To #China Amid #COVID19Epidemic

#covid #worldpowers #disobedientdss #climatesecurity #unsc #wuhanoutbreak #breaking #news #russia #covid19 #covid #covid19russia https://t.co/uxTOoCag56"
827,1.23954E+18,"Breaking: Egypt Suspends All Flights over Coronavirus Outbreak😷

#SEENews #Egypt #فيروس_كورونا_المستجدّ
#كورونا_مصر 
#COVID19

https://t.co/SOr2qdUQIB"
828,1.23954E+18,"A friendly reminder from @WuTangClan...Covid 19 ain't nothing to f**k with.

#COVID19 #QuarantineLife #MarketsNews https://t.co/snO08BBtoj"
829,1.23954E+18,"@waltshaub @WisamIAm #complicitGop own this.  Along with their orange friend, #Twitler.

#COVID19

#NovemberIsComing"
830,1.23954E+18,My marketing thoughts in weekly quotes. #marketingtips #marketing #coronavirus #COVID19 https://t.co/6WBY49m4Vh
831,1.23954E+18,It's day one with @mallamallama  #COVID19 #WorkFromHome #NotAnnoyedYet https://t.co/eiBW3TK6gM
832,1.23954E+18,Not ready for #Chromatica to infect my brain quicker than the #Coronavirus. Lady Gaga said fuck #COVID19 I have LOOKS to release. https://t.co/372AvovUQq
833,1.23954E+18,#CoronaVirusUpdates ~ Latest map showing confirmed cases of #COVID19 in #Africa courtesy of @BBCAfrica https://t.co/HmvE6E8SuE
834,1.23954E+18,If I contract #COVID19 there's a couple people getting their door handle coughed on. #coronavirus #nottheone
835,1.23954E+18,Take this plot seriously. We could be in a bad situation by April #SocialDistancingNow #FlattenTheCurve  #COVID19 https://t.co/cEAYIdO5Xc
836,1.23954E+18,Case-in-point from his presentation 😂. @zoom_us #HappyHour #WFH #COVID19 https://t.co/oPe8wYSDte
837,1.23954E+18,"We stream every newscast if you're away from the TV.
https://t.co/Jr9y2cLJZe

#QuarantineLife 
#COVID19 
#StormWatch"
838,1.23954E+18,"S T A Y  T H E  F  H O M E
#SocialDistancing #CoronaVirus #COVID19 #NoHighFive
#PayperCreative #Minimal #Poster #StayTheFuckHome https://t.co/eO7gE9S0YE"
839,1.23954E+18,"#BREAKING @Nike is closing multiple stores across the globe because of #COVID19. #LiveOnK2 

https://t.co/Cwpth7j9wX"
840,1.23954E+18,"Shout out to Ms. Pillsbury, this is her craft! #Glee #Gleek @OfficialGLEEtv #StayHomeSaveLives #covidontario #QuarantineLife #coronavirus #COVID19 #CoronavirusOutbreak #FlattenTheCurve https://t.co/NWDLtYiAXg"
841,1.23954E+18,"Cases: 174,131

Deaths: 6,684

—————————————

#Corona
#Covid_19
#COVID19
#Pandemia
#CoronaVirus
#StayTheFHome
#coronapocalypse
#CoronavirusPandemic"
842,1.23954E+18,"This 2020 is not for Kenyans
#coronaviruskenya 
#COVID19 
#locustplague 
#MwashumbeNaShugaboy"
843,1.23954E+18,"#conspiracy theories in 3, 2, 1....  #ChinaCoronaVirus #covid_19italia #COVID19  https://t.co/zIMkTpDbNj"
844,1.23954E+18,"One small tweet outside of #scifi, one giant tweet for humankind #BeTheChange you want to see #COVID19 #SocialDistancing #SocialDistancingWorks Protecting yourself is the best way to save others and reduce the spread #coronavirus #coronapocolypse https://t.co/KIYtjKZu97"
845,1.23954E+18,"Avoid contact with #macho #men who CLAIM they don't have the #coronavirus/#COVID19 #virus. They could be #carriers of #COVIDー19 and not know it.

Behave as if #everyone has the #plague &amp; practice #SocialDistancing, even if a person claims to be #immune or totally #healthy. https://t.co/oCBQbF2QWw"
846,1.23954E+18,"UK coronavirus crisis 'to last until spring 2021 and could see 7.9m hospitalised'
https://t.co/OfWdHJtxoe

#coronavirus #COVID19 #tFv"
847,1.23954E+18,Stop messing with #Ireland #WakeUpUk #coronavirus #COVID19 https://t.co/CBlnQczXr3
848,1.23954E+18,On the relevance of quarantine and social distancing. #covid19 #visualization #pedagogy https://t.co/YOZIXNnJrL
849,1.23954E+18,Always like a good new story to tweet. #coronavirus #uk #business #COVID19 https://t.co/P8Uwfq27qR
850,1.23954E+18,Yay for ghost trains #stayathome #ottcity #COVID19 https://t.co/k8wGXlFwRX
851,1.23954E+18,If Bat-eaters would have similar sense of enjoyment!🙏 #coronavirus #QuarantineLife #COVID19 #CoronavirusOutbreak https://t.co/9EN0Sqzbsr
852,1.23954E+18,#wow there I go #quarantine #covid19
853,1.23954E+18,"Stay healthy and fight the #COVID19 
#StayHomeSaveLives #pandemic https://t.co/2XpgzkGWWp"
854,1.23954E+18,Curling at home.. #COVID19  #humour #humor https://t.co/nVqrj9r909
855,1.23954E+18,"4 new cases #COVID19 – 1 each from #Odisha, #Jammu&amp;Kashmir, #Ladakh and #Kerala have been confirmed since the last update. There are now a total of 114 confirmed cases in #India as of today, including 10 discharged, 3 cured and 2 reported deaths."
856,1.23954E+18,"@gabsbogamia @kiwicom247 #kiwistolemymoney #KIWICHEATING #KIWISCAM #kiwihostage #pandemic #covid19 
Good luck! They will be the only travel business left due to their unethical business practices"
857,1.23954E+18,"#HumanFirst #CoronaVirus #COVID19

This pandemic turmoil will define which Brands will stay &amp; which ones will sync...In addition to airlines the same factors apply to #Travel industry aggregators @Expedia, @Orbitz, @Priceline &amp; @Hotwire. #Humanity will WIN! https://t.co/eusVQxh2lM"
858,1.23954E+18,"@SouthwestAir @gary_kelly 

With #COVID19 being declared a #pandemic and other #SocialDistancing measures put in place, my sister's destination wedding in April has been cancelled.

Rule change on the #SouthwestAirlines travel fund policy?  $700+ roundtrip... https://t.co/JvyoCk8dIJ"
859,1.23954E+18,"How Will COVID-19 Affect Sports Betting Revenue And Taxes? #COVIDー19 #COVID19 #CoronaVirusUpdates #sports #sportsbetting #LasVegas 

✅Local and state governments project to lose over $24 million in tax collections off this lost revenue. 

https://t.co/d0p0bPiaFN"
860,1.23954E+18,Just a reminder from UST on how you can stay safe out there. #charity #squash #academics #fitness #covid19 #toronto #publichealth https://t.co/02MAenbT1N
861,1.23954E+18,"@MonikerMelee #BREAKING | Pakistan becomes the largest hub of #COVID19 in South Asia 

Total no. of #coronavirus cases in Pakistan: 134"
862,1.23954E+18,"On #TalkingPrepsCLT, @SOUTHMECKWBB talks about how #coronavirus/#COVID19 have affected student life in @CharMeckSchools and why her school's PTSA is sponsoring a food drive Monday for needy students

Full video ➡️https://t.co/SQrJW38OxB https://t.co/isPIIIb56s"
863,1.23954E+18,"#Covid19 #Malaysia #malaysiaway

“In stage one, we say nothing is going to happen.”

“Stage two, we say something may be about to happen, but we should do nothing about it.”"
864,1.23954E+18,Dear @battelleforkids colleagues- it’s #Day1 of #WorkingRemotely for #Covid19 crises. But we will be #FaceToFace again someday. Until then @ColonTLewis and I will be listening along to #RideWitMe by @Nelly_Mo 😃 (note-vid from last year) #SocialDistancing #BeKind #BeWell https://t.co/wHIk7dA64V
865,1.23954E+18,"Rush hour in #Austin 👏👏👏 
#StayHomeSaveLives #QuarantineLife #coronavirus #COVID19 #ATX https://t.co/3mbrCWyWaV"
866,1.23954E+18,"#Covid19 +ve man returns from #Italy lands in #Delhi. From Delhi, he takes a train to #Bhubaneswar to ""avoid scrutiny"". He came in contact with 129 persons. The private clinic where he visited has been shut down by the state authority."
867,1.23954E+18,#China kept cities under #lockdown in a few days but here in #Afghanistan the government is not capable of keeping just 50 #COVID19 patients in a hospital. It’s a shame for the government.
868,1.23954E+18,Build a quick crisis management site to connect your workforce #Microsoft #COVID19 #Microsoft365 https://t.co/ANCEtRl5B2 #MSFTAdvocate
869,1.23954E+18,"First reported by @Welt am Sonntag @jandams #WeltamSonntag #coronavirus #COVID19 
https://t.co/04k7UCKfYR"
870,1.23954E+18,In the news: Results or a Revolution? Biden and Sanders Debate the Coronavirus https://t.co/wCS9332js1 #coronavirus #COVID19 #2019ncov
871,1.23954E+18,#COVID19: Steps to Prepare a #RemoteWork Policy https://t.co/g9YN1su6OW #collaboration #internalcomms
872,1.23954E+18,When your local coffee shop had the last 2 rolls of toilet paper in the city #coronavirus #toiletpaper #COVID19 https://t.co/mO7dOe5DdJ
873,1.23954E+18,"Working from Home: COVID-19's Constellation of Security Challenges
#COVID19 #Security #Coronavirus
 https://t.co/PC8SYD47Ll"
874,1.23954E+18,"#Turkey suspends Friday prayers amid #coronavirus concerns.
#COVID19"
875,1.23954E+18,Gonna be a riot #Louisiana #crawfish #riot #boosie #COVID19 https://t.co/1PhAYNCXyH
876,1.23954E+18,"█▓▒░Asiannewshub ®░▒▓█

#CoronaVirusUpdates

#BREAKING: 4 new cases #COVID19 – 1 each from #Odisha, #JammuandKashmir, #Ladakh and #Kerala have been confirmed since the last update. There are now a total of 114 confirmed cases in #India 

#COVID2019 #COVID2019"
878,1.23954E+18,"You can't stop #COVID19 , you can only hope to contain it !
#talklikenapear
#nbaneverstops"
879,1.23954E+18,"𝙏𝙍𝘼𝙑𝙀𝙇 𝘼𝙇𝙀𝙍𝙏𝙎 
Please share &amp; Help contain the virus 
#travelsafety #tourism #travel #cdc #COVID19 #HealthForAll #safe #firstaid #Coronavirusinusa #CoronavirusInSA #spain #europe #flight #help #safety #USA #iran #italy #france #china #germany #coronavirus #SouthKorea https://t.co/heGoXxk10E"
880,1.23954E+18,#covid19 #coronavirus Is it time for everybody to write down their #Will? #Inheritance #Death
881,1.23954E+18,"On #TalkingPrepsCLT, @SOUTHMECKWBB talks about how #coronavirus/#COVID19 have affected student life in @CharMeckSchools and why her school's PTSA is sponsoring a food drive Monday for needy students

Full video ➡️https://t.co/yIIfHCErhD https://t.co/pOALx84y1h"
882,1.23954E+18,Community transmission of #Covid19 now occurring in Alberta &amp; other provinces #ableg #yeg #yyc #yql    https://t.co/oD86QxxjbH
883,1.23954E+18,"please,i don't want lockdown to happen at 🇲🇾
nobody want btw 😢
#LockDownMalaysia #lockdown #COVID19malaysia #COVID19"
884,1.23954E+18,"How South Korea scaled coronavirus testing while the U.S. fell behind.

#SouthKorea #coronavirus #COVID19 
https://t.co/YrV3MQfV2e"
885,1.23954E+18,"8 weeks of quarantining sounds like a lot and it can ratchet up #anxiety, #depression, and #OCD. But we _can_ get through it. Here's how @theocddiaries is approaching it:  https://t.co/cBg6xG457T #COVID19 https://t.co/FGSdjFaPKZ"
886,1.23954E+18,"#Georgia #Coronavirus/#COVID19
Sat Mar14 Primary Delay Mar24=&gt;May19
&gt;https://t.co/RPewXPQFTl

Sun Mar15 #StateOfEmergency #Atlanta
Prohibit large public gatherings +250
&gt;https://t.co/9NJmewV16R

Mar20: Deadline Request Primary Absentee Ballot
&gt;https://t.co/5gkn0Qiyva
6/#COVID19GA"
887,1.23954E+18,"Day 1 of #SelfQuarantine:  I finally got to sleep in.  Might do some baking today 😁 
#coronavirus #COVID19"
888,1.23954E+18,"Mnuchin: Demand for stocks will jump after crisis

#mnuchin #Covid19 #stocks 
https://t.co/25clMiEmzb"
889,1.23954E+18,"I have a bigger chance of been killed by a teen texting while driving than coming down with the Corona-Virus

#coronavirus #COVID19 #MSMsuck"
890,1.23954E+18,"When will a #coronavirus #vaccine be ready?
#Human trials will begin in April – but even if they go well, there are many barriers before global #immunisation is feasible .#COVID19
#Infectious #diseases #Health #Medical #research #Microbiology #Biology https://t.co/uBvGYd5HQr"
891,1.23954E+18,"Metro #Munchen. Almost like #Spain.

#COVID19 #COVIDー19 #coronavirusEspana #covid19ESP #COVID19deutschland #COVID19de https://t.co/yQ15Z6ZjX3"
892,1.23954E+18,"@tipster_betty @kiwicom247 Leave a negative review on trust pilot 
#pandemic #COVID19 #kiwihostage #kiwiscam"
893,1.23954E+18,Long lines on this highway leading to #Caracas as the city enters its first day of lockdown #COVID19 #Venezuela #16Mar https://t.co/FFuP1c03oC
894,1.23954E+18,".#STEAM do your thing. 🙏🏽🌍

#coronavirus #COVID19 https://t.co/KwX4UeIg1G"
895,1.23954E+18,"Here's what the declaration of #Covid19 as a national disaster in #SouthAfrica means.

A #stateofdisaster lasts for three months, if not extended or cancelled.

If nothing else changes, the Covid state of disaster will automaticall…https://t.co/mvqtUSi5no https://t.co/YWeRs9ewrJ"
896,1.23954E+18,"This is a good read ⬇️

#COVID19 #coronavirus #anxiety #MentalHealth https://t.co/sK7JAlXUgx"
897,1.23954E+18,"#Wales has reported another 30 cases of #CoronaVirus ,raising its total to 124 cases. 

#Covid19 #COVID19UK #coronaviruswales"
898,1.23954E+18,"Stay safe. Stay home. We’ll get through this together 🦋
.
.
.
#evergib
.
.
.
.
.
#coronavirus #covid #covid19 #doyourpart #workfromhome #workremotely #socialdistancing #staysafe #stayhome #mondaymemo #wearecommunity #rva #richmondiscreative https://t.co/s9HfnUJYnZ"
899,1.23954E+18,"$grnf $ggbxf 

#CannabisCommunity I’ve read this on other sites as well

#coronavirus #COVID19 

Thanks for sharing https://t.co/lPtM4QQcql"
900,1.23954E+18,"Here at my group home under self-quarantine with my housemates watching @disneyplus. 

#COVID19 #GroupHomeLife #NorthCarolina"
